index,AÑO,Corregimiento,Centro,MESA,Partido,Cantidad
1410,2019.0,ERNESTO CÓRDOBA CAMPOS,CASETA GAZEBO URB. VALLE DEL LAGO,4180.0,POPULAR,17.0
1411,2019.0,ERNESTO CÓRDOBA CAMPOS,CASETA PASEO DEL NORTE,4185.0,POPULAR,22.0
1412,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4106.0,POPULAR,7.0
1413,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4107.0,POPULAR,4.0
1414,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4108.0,POPULAR,7.0
1415,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4109.0,POPULAR,13.0
1416,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4110.0,POPULAR,11.0
1417,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4111.0,POPULAR,5.0
1418,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4112.0,POPULAR,9.0
1419,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4113.0,POPULAR,10.0
1420,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4114.0,POPULAR,13.0
1421,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4115.0,POPULAR,23.0
1422,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4116.0,POPULAR,9.0
1423,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4117.0,POPULAR,13.0
1424,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4118.0,POPULAR,19.0
1425,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4119.0,POPULAR,18.0
1426,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4120.0,POPULAR,26.0
1427,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4121.0,POPULAR,14.0
1428,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4122.0,POPULAR,12.0
1429,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4123.0,POPULAR,16.0
1430,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4124.0,POPULAR,13.0
1431,2019.0,ERNESTO CÓRDOBA CAMPOS,CE. MONSEÑOR  FRANCISCO BECKMAN,4125.0,POPULAR,20.0
1432,2019.0,ERNESTO CÓRDOBA CAMPOS,CEI.  SAN FRANCISCO DE ASÍS,4168.0,POPULAR,20.0
1433,2019.0,ERNESTO CÓRDOBA CAMPOS,CEI.  SAN FRANCISCO DE ASÍS,4169.0,POPULAR,19.0
1434,2019.0,ERNESTO CÓRDOBA CAMPOS,CEI.  SAN FRANCISCO DE ASÍS,4170.0,POPULAR,41.0
1435,2019.0,ERNESTO CÓRDOBA CAMPOS,CEI.  SAN FRANCISCO DE ASÍS,4171.0,POPULAR,28.0
1436,2019.0,ERNESTO CÓRDOBA CAMPOS,COL. NUESTRA SEÑORA DE LOURDES,4157.0,POPULAR,17.0
1437,2019.0,ERNESTO CÓRDOBA CAMPOS,COL. NUESTRA SEÑORA DE LOURDES,4158.0,POPULAR,30.0
1438,2019.0,ERNESTO CÓRDOBA CAMPOS,COL. NUESTRA SEÑORA DE LOURDES,4159.0,POPULAR,29.0
1439,2019.0,ERNESTO CÓRDOBA CAMPOS,COL. NUESTRA SEÑORA DE LOURDES,4160.0,POPULAR,25.0
1440,2019.0,ERNESTO CÓRDOBA CAMPOS,COL. NUESTRA SEÑORA DE LOURDES,4161.0,POPULAR,34.0
1441,2019.0,ERNESTO CÓRDOBA CAMPOS,COL. NUESTRA SEÑORA DE LOURDES,4162.0,POPULAR,33.0
1442,2019.0,ERNESTO CÓRDOBA CAMPOS,COL. NUESTRA SEÑORA DE LOURDES,4163.0,POPULAR,38.0
1443,2019.0,ERNESTO CÓRDOBA CAMPOS,COL. NUESTRA SEÑORA DE LOURDES,4164.0,POPULAR,32.0
1444,2019.0,ERNESTO CÓRDOBA CAMPOS,COL. NUESTRA SEÑORA DE LOURDES,4165.0,POPULAR,43.0
1445,2019.0,ERNESTO CÓRDOBA CAMPOS,COL. NUESTRA SEÑORA DE LOURDES,4166.0,POPULAR,27.0
1446,2019.0,ERNESTO CÓRDOBA CAMPOS,COL. NUESTRA SEÑORA DE LOURDES,4167.0,POPULAR,40.0
1447,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. REPÚBLICA DE RUMANIA,4173.0,POPULAR,6.0
1448,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. REPÚBLICA DE RUMANIA,4174.0,POPULAR,4.0
1449,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. REPÚBLICA DE RUMANIA,4175.0,POPULAR,0.0
1450,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. REPÚBLICA DE RUMANIA,4176.0,POPULAR,2.0
1451,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. REPÚBLICA DE RUMANIA,4177.0,POPULAR,3.0
1452,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. REPÚBLICA DE RUMANIA,4178.0,POPULAR,8.0
1453,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. SANTA RITA,4126.0,POPULAR,9.0
1454,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. SANTA RITA,4127.0,POPULAR,11.0
1455,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. SANTA RITA,4128.0,POPULAR,15.0
1456,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. SANTA RITA,4129.0,POPULAR,10.0
1457,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. SANTA RITA,4130.0,POPULAR,21.0
1458,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. SANTA RITA,4131.0,POPULAR,12.0
1459,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. SANTA RITA,4132.0,POPULAR,12.0
1460,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. SANTA RITA,4133.0,POPULAR,15.0
1461,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. VILLA MILAGROS,4134.0,POPULAR,4.0
1462,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. VILLA MILAGROS,4135.0,POPULAR,8.0
1463,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. VILLA MILAGROS,4136.0,POPULAR,9.0
1464,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. VILLA MILAGROS,4137.0,POPULAR,3.0
1465,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. VILLA MILAGROS,4138.0,POPULAR,3.0
1466,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. VILLA MILAGROS,4139.0,POPULAR,3.0
1467,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. VILLA MILAGROS,4140.0,POPULAR,4.0
1468,2019.0,ERNESTO CÓRDOBA CAMPOS,ESC. VILLA MILAGROS,4141.0,POPULAR,9.0
1469,2019.0,ERNESTO CÓRDOBA CAMPOS,INST. POLITÉCNICO BILINGUE GOSEN,4182.0,POPULAR,22.0
1470,2019.0,ERNESTO CÓRDOBA CAMPOS,INST. POLITÉCNICO BILINGUE GOSEN,4183.0,POPULAR,19.0
1471,2019.0,ERNESTO CÓRDOBA CAMPOS,INST. POLITÉCNICO BILINGUE GOSEN,4184.0,POPULAR,17.0
1472,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3683.0,POPULAR,17.0
1473,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3684.0,POPULAR,19.0
1474,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3685.0,POPULAR,17.0
1475,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3686.0,POPULAR,21.0
1476,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3687.0,POPULAR,26.0
1477,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3688.0,POPULAR,21.0
1478,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3689.0,POPULAR,22.0
1479,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3690.0,POPULAR,20.0
1480,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3691.0,POPULAR,19.0
1481,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3692.0,POPULAR,20.0
1482,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3693.0,POPULAR,24.0
1483,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3694.0,POPULAR,25.0
1484,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3695.0,POPULAR,22.0
1485,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3696.0,POPULAR,22.0
1486,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3697.0,POPULAR,27.0
1487,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3698.0,POPULAR,36.0
1488,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3699.0,POPULAR,21.0
1489,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE GRECIA,3700.0,POPULAR,33.0
1490,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3669.0,POPULAR,20.0
1491,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3670.0,POPULAR,22.0
1492,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3671.0,POPULAR,31.0
1493,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3672.0,POPULAR,22.0
1494,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3673.0,POPULAR,34.0
1495,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3674.0,POPULAR,28.0
1496,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3675.0,POPULAR,29.0
1497,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3676.0,POPULAR,24.0
1498,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3677.0,POPULAR,26.0
1499,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3678.0,POPULAR,25.0
1500,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3679.0,POPULAR,25.0
1501,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3680.0,POPULAR,21.0
1502,2019.0,LAS CUMBRES,C.E.B.G. BILINGÜE REP. ÁRABE DE EGIPTO,3681.0,POPULAR,33.0
1503,2019.0,LAS CUMBRES,CASETA EL VALLECITO,3713.0,POPULAR,4.0
1504,2019.0,LAS CUMBRES,ESC. BILINGÜE REPÚBLICA DE LA INDIA,3701.0,POPULAR,25.0
1505,2019.0,LAS CUMBRES,ESC. BILINGÜE REPÚBLICA DE LA INDIA,3702.0,POPULAR,26.0
1506,2019.0,LAS CUMBRES,ESC. BILINGÜE REPÚBLICA DE LA INDIA,3703.0,POPULAR,33.0
1507,2019.0,LAS CUMBRES,ESC. BILINGÜE REPÚBLICA DE LA INDIA,3704.0,POPULAR,35.0
1508,2019.0,LAS CUMBRES,ESC. BILINGÜE REPÚBLICA DE LA INDIA,3705.0,POPULAR,37.0
1509,2019.0,LAS CUMBRES,ESC. BILINGÜE SAN PABLO Y VILLA NUEVA,3706.0,POPULAR,41.0
1510,2019.0,LAS CUMBRES,ESC. BILINGÜE SAN PABLO Y VILLA NUEVA,3707.0,POPULAR,23.0
1511,2019.0,LAS CUMBRES,ESC. BILINGÜE SAN PABLO Y VILLA NUEVA,3708.0,POPULAR,32.0
1512,2019.0,LAS CUMBRES,ESC. BILINGÜE SAN PABLO Y VILLA NUEVA,3709.0,POPULAR,23.0
1513,2019.0,LAS CUMBRES,ESC. BILINGÜE SAN PABLO Y VILLA NUEVA,3710.0,POPULAR,24.0
1514,2019.0,LAS CUMBRES,ESC. BILINGÜE SAN PABLO Y VILLA NUEVA,3711.0,POPULAR,33.0
1515,2019.0,LAS CUMBRES,ESC. GUILLERMO PATTERSON,3682.0,POPULAR,28.0
1516,2019.0,LAS CUMBRES,ESC. NUEVA SANTA LIBRADA RURAL,3712.0,POPULAR,14.0
1517,2019.0,LAS CUMBRES,ESC. VILLA CARDENAS,3666.0,POPULAR,11.0
1518,2019.0,LAS CUMBRES,ESC. VILLA CARDENAS,3667.0,POPULAR,21.0
1519,2019.0,LAS CUMBRES,ESC. VILLA CARDENAS,3668.0,POPULAR,20.0
1520,2009.0,CHILIBRE,C.E.B.G. MARÍA LATORRE,3736.0,MOLIRENA,22.0
1521,2009.0,CHILIBRE,C.E.B.G. MARÍA LATORRE,3737.0,MOLIRENA,49.0
1522,2009.0,CHILIBRE,C.E.B.G. MARÍA LATORRE,3738.0,MOLIRENA,43.0
1523,2009.0,CHILIBRE,C.E.F.A.C.E.I RAYITOS DE LUZ,3762.0,MOLIRENA,23.0
1524,2009.0,CHILIBRE,ESC. ACTIVA VICTORIANO LORENZO,3751.0,MOLIRENA,4.0
1525,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3739.0,MOLIRENA,13.0
1526,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3740.0,MOLIRENA,21.0
1527,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3741.0,MOLIRENA,17.0
1528,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3742.0,MOLIRENA,32.0
1529,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3743.0,MOLIRENA,16.0
1530,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3744.0,MOLIRENA,9.0
1531,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3745.0,MOLIRENA,15.0
1532,2009.0,CHILIBRE,ESC. DOMING ROMERO,3761.0,MOLIRENA,12.0
1533,2009.0,CHILIBRE,ESC. DON BOSCO,3733.0,MOLIRENA,7.0
1534,2009.0,CHILIBRE,ESC. DON BOSCO,3734.0,MOLIRENA,6.0
1535,2009.0,CHILIBRE,ESC. DON BOSCO,3735.0,MOLIRENA,2.0
1536,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 260,3752.0,MOLIRENA,0.0
1537,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3752.0,MOLIRENA,11.0
1538,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3753.0,MOLIRENA,6.0
1539,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3754.0,MOLIRENA,11.0
1540,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3755.0,MOLIRENA,8.0
1541,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3756.0,MOLIRENA,9.0
1542,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3757.0,MOLIRENA,8.0
1543,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3758.0,MOLIRENA,8.0
1544,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3759.0,MOLIRENA,10.0
1545,2009.0,CHILIBRE,ESC. NUEVA QDA BENÍTEZ,3748.0,MOLIRENA,2.0
1546,2009.0,CHILIBRE,ESC. NVO CAIMITILLO,3746.0,MOLIRENA,17.0
1547,2009.0,CHILIBRE,ESC. NVO CAIMITILLO,3747.0,MOLIRENA,17.0
1548,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3717.0,MOLIRENA,22.0
1549,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3718.0,MOLIRENA,18.0
1550,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3719.0,MOLIRENA,27.0
1551,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3720.0,MOLIRENA,21.0
1552,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3721.0,MOLIRENA,37.0
1553,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3722.0,MOLIRENA,27.0
1554,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3723.0,MOLIRENA,23.0
1555,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3724.0,MOLIRENA,29.0
1556,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3725.0,MOLIRENA,17.0
1557,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3726.0,MOLIRENA,2.0
1558,2009.0,CHILIBRE,ESC. QUEBRADA ANCHA 10,3750.0,MOLIRENA,0.0
1559,2009.0,CHILIBRE,ESC. QUEBRADA ANCHA 2,3750.0,MOLIRENA,0.0
1560,2009.0,CHILIBRE,ESC. QUEBRADA ANCHA 3,3750.0,MOLIRENA,0.0
1561,2009.0,CHILIBRE,ESC. QUEBRADA ANCHA 4,3750.0,MOLIRENA,0.0
1562,2009.0,CHILIBRE,ESC. QUEBRADA ANCHA 5,3750.0,MOLIRENA,0.0
1563,2009.0,CHILIBRE,ESC. QUEBRADA ANCHA 6,3750.0,MOLIRENA,0.0
1564,2009.0,CHILIBRE,ESC. QUEBRADA ANCHA 7,3750.0,MOLIRENA,0.0
1565,2009.0,CHILIBRE,ESC. QUEBRADA ANCHA 8,3750.0,MOLIRENA,3.0
1566,2009.0,CHILIBRE,ESC. QUEBRADA ANCHA 9,3750.0,MOLIRENA,0.0
1567,2009.0,CHILIBRE,ESC. SAM JUAN DE PEQUEÑÍ,3749.0,MOLIRENA,4.0
1568,2009.0,CHILIBRE,ESC. SANTOS JORGE,3701.0,MOLIRENA,12.0
1569,2009.0,CHILIBRE,ESC. SANTOS JORGE,3702.0,MOLIRENA,9.0
1570,2009.0,CHILIBRE,ESC. SANTOS JORGE,3703.0,MOLIRENA,14.0
1571,2009.0,CHILIBRE,ESC. SANTOS JORGE,3704.0,MOLIRENA,3.0
1572,2009.0,CHILIBRE,ESC. SANTOS JORGE,3705.0,MOLIRENA,14.0
1573,2009.0,CHILIBRE,ESC. SANTOS JORGE,3706.0,MOLIRENA,4.0
1574,2009.0,CHILIBRE,ESC. SANTOS JORGE,3707.0,MOLIRENA,6.0
1575,2009.0,CHILIBRE,ESC. SANTOS JORGE,3708.0,MOLIRENA,4.0
1576,2009.0,CHILIBRE,ESC. SANTOS JORGE,3709.0,MOLIRENA,8.0
1577,2009.0,CHILIBRE,ESC. SANTOS JORGE,3710.0,MOLIRENA,16.0
1578,2009.0,CHILIBRE,ESC. SANTOS JORGE,3711.0,MOLIRENA,5.0
1579,2009.0,CHILIBRE,ESC. SANTOS JORGE,3712.0,MOLIRENA,8.0
1580,2009.0,CHILIBRE,ESC. SANTOS JORGE,3713.0,MOLIRENA,8.0
1581,2009.0,CHILIBRE,ESC. SANTOS JORGE,3714.0,MOLIRENA,8.0
1582,2009.0,CHILIBRE,ESC. SANTOS JORGE,3715.0,MOLIRENA,7.0
1583,2009.0,CHILIBRE,ESC. SANTOS JORGE,3716.0,MOLIRENA,9.0
1584,2009.0,CHILIBRE,ESC. TÓMAS ARIAS,3764.0,MOLIRENA,6.0
1585,2009.0,CHILIBRE,ESC. TÓMAS ARIAS,3765.0,MOLIRENA,3.0
1586,2009.0,CHILIBRE,ESC. TÓMAS ARIAS,3766.0,MOLIRENA,1.0
1587,2009.0,CHILIBRE,ESC. VILLA UNIDA,3727.0,MOLIRENA,6.0
1588,2009.0,CHILIBRE,ESC. VILLA UNIDA,3728.0,MOLIRENA,12.0
1589,2009.0,CHILIBRE,ESC. VILLA UNIDA,3729.0,MOLIRENA,3.0
1590,2009.0,CHILIBRE,ESC. VILLA UNIDA,3730.0,MOLIRENA,3.0
1591,2009.0,CHILIBRE,ESC. VILLA UNIDA,3731.0,MOLIRENA,7.0
1592,2009.0,CHILIBRE,ESC. VILLA UNIDA,3732.0,MOLIRENA,10.0
1593,2009.0,CHILIBRE,ESC. ÑAJÚ,3763.0,MOLIRENA,4.0
1594,2009.0,CHILIBRE,JUNTA LOCAL DEL ROBLE,3760.0,MOLIRENA,9.0
1595,2009.0,LAS CUMBRES,C.B.I SAN FRANCISCO DE ASÍS ,3899.0,MOLIRENA,17.0
1596,2009.0,LAS CUMBRES,C.B.I SAN FRANCISCO DE ASÍS ,3900.0,MOLIRENA,8.0
1597,2009.0,LAS CUMBRES,C.B.I SAN FRANCISCO DE ASÍS ,3901.0,MOLIRENA,17.0
1598,2009.0,LAS CUMBRES,C.E COLINAS DE LAS CUMBRES,3903.0,MOLIRENA,23.0
1599,2009.0,LAS CUMBRES,C.E COLINAS DE LAS CUMBRES,3904.0,MOLIRENA,28.0
1600,2009.0,LAS CUMBRES,CASETA DEPORTIVA VILLA MARÍA,3902.0,MOLIRENA,17.0
1601,2009.0,LAS CUMBRES,COL. NUESTRA SEÑORA DE LOURDES,3892.0,MOLIRENA,35.0
1602,2009.0,LAS CUMBRES,COL. NUESTRA SEÑORA DE LOURDES,3893.0,MOLIRENA,31.0
1603,2009.0,LAS CUMBRES,COL. NUESTRA SEÑORA DE LOURDES,3894.0,MOLIRENA,36.0
1604,2009.0,LAS CUMBRES,COL. NUESTRA SEÑORA DE LOURDES,3895.0,MOLIRENA,40.0
1605,2009.0,LAS CUMBRES,COL. NUESTRA SEÑORA DE LOURDES,3896.0,MOLIRENA,39.0
1606,2009.0,LAS CUMBRES,ESC. GRECIA,3858.0,MOLIRENA,85.0
1607,2009.0,LAS CUMBRES,ESC. GRECIA,3859.0,MOLIRENA,73.0
1608,2009.0,LAS CUMBRES,ESC. GRECIA,3860.0,MOLIRENA,66.0
1609,2009.0,LAS CUMBRES,ESC. GRECIA,3861.0,MOLIRENA,118.0
1610,2009.0,LAS CUMBRES,ESC. GRECIA,3862.0,MOLIRENA,96.0
1611,2009.0,LAS CUMBRES,ESC. GRECIA,3863.0,MOLIRENA,107.0
1612,2009.0,LAS CUMBRES,ESC. GRECIA,3864.0,MOLIRENA,90.0
1613,2009.0,LAS CUMBRES,ESC. GRECIA,3865.0,MOLIRENA,81.0
1614,2009.0,LAS CUMBRES,ESC. GRECIA,3866.0,MOLIRENA,87.0
1615,2009.0,LAS CUMBRES,ESC. GRECIA,3867.0,MOLIRENA,68.0
1616,2009.0,LAS CUMBRES,ESC. GRECIA,3868.0,MOLIRENA,67.0
1617,2009.0,LAS CUMBRES,ESC. GRECIA,3869.0,MOLIRENA,69.0
1618,2009.0,LAS CUMBRES,ESC. GRECIA,3870.0,MOLIRENA,52.0
1619,2009.0,LAS CUMBRES,ESC. GUILLERMO PATTERSON,3838.0,MOLIRENA,5.0
1620,2009.0,LAS CUMBRES,ESC. LA CABIMA,3845.0,MOLIRENA,26.0
1621,2009.0,LAS CUMBRES,ESC. LA CABIMA,3846.0,MOLIRENA,20.0
1622,2009.0,LAS CUMBRES,ESC. LA CABIMA,3847.0,MOLIRENA,19.0
1623,2009.0,LAS CUMBRES,ESC. LA CABIMA,3848.0,MOLIRENA,32.0
1624,2009.0,LAS CUMBRES,ESC. LA CABIMA,3849.0,MOLIRENA,27.0
1625,2009.0,LAS CUMBRES,ESC. LA CABIMA,3850.0,MOLIRENA,34.0
1626,2009.0,LAS CUMBRES,ESC. LA CABIMA,3851.0,MOLIRENA,18.0
1627,2009.0,LAS CUMBRES,ESC. LA CABIMA,3852.0,MOLIRENA,25.0
1628,2009.0,LAS CUMBRES,ESC. LA CABIMA,3853.0,MOLIRENA,23.0
1629,2009.0,LAS CUMBRES,ESC. LA CABIMA,3854.0,MOLIRENA,21.0
1630,2009.0,LAS CUMBRES,ESC. LA CABIMA,3855.0,MOLIRENA,19.0
1631,2009.0,LAS CUMBRES,ESC. LA CABIMA,3856.0,MOLIRENA,35.0
1632,2009.0,LAS CUMBRES,ESC. LA CABIMA,3857.0,MOLIRENA,32.0
1633,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3839.0,MOLIRENA,28.0
1634,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3840.0,MOLIRENA,22.0
1635,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3841.0,MOLIRENA,26.0
1636,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3842.0,MOLIRENA,14.0
1637,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3843.0,MOLIRENA,17.0
1638,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3844.0,MOLIRENA,32.0
1639,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3805.0,MOLIRENA,26.0
1640,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3806.0,MOLIRENA,43.0
1641,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3807.0,MOLIRENA,40.0
1642,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3808.0,MOLIRENA,29.0
1643,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3809.0,MOLIRENA,37.0
1644,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3810.0,MOLIRENA,41.0
1645,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3811.0,MOLIRENA,34.0
1646,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3812.0,MOLIRENA,30.0
1647,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3813.0,MOLIRENA,38.0
1648,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3814.0,MOLIRENA,36.0
1649,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3815.0,MOLIRENA,26.0
1650,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3816.0,MOLIRENA,28.0
1651,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO,3817.0,MOLIRENA,36.0
1652,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3871.0,MOLIRENA,23.0
1653,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3872.0,MOLIRENA,32.0
1654,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3873.0,MOLIRENA,25.0
1655,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3874.0,MOLIRENA,22.0
1656,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3875.0,MOLIRENA,17.0
1657,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3876.0,MOLIRENA,17.0
1658,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3877.0,MOLIRENA,14.0
1659,2009.0,LAS CUMBRES,ESC. NUEVO PROGRESO,3884.0,MOLIRENA,10.0
1660,2009.0,LAS CUMBRES,ESC. NUEVO PROGRESO,3885.0,MOLIRENA,8.0
